Covidence #,Study ID,Title,Reviewer Name,DOI,Title,Lead author contact details,Year,Pages,"Notes (e.g., Why does the paper not fit the framework?)",FunVsUtility,PlayVsGame,SkillVsChance,SocialVsSolo,SequentialVsSimultaneous,SynchronousVsAsynchronous,CompetitiveVsCollaborative,SymmeticalVsAsymmetrical,Experiential Play Value Classification,"Study funding sources (e.g., NSF, NIH, EU Grant)",study_char_methods,study_char_interview,study_char_workshop,study_char_field_study,study_char_usability,study_char_modality,study_char_context,Community of focus,Participant Groups,User involvement,Use of proxies,Method of recruitment of participants,study_char_issue,Contribution type,Total Number of Participants:,Disabled Total,Specialist Total,Without Disability Total,Older adults Total,Caregivers Total,Other Total,Gender (number of participants):,Male Disabled,"Male Specialist (e.g., Therapist)",Male Without disability,Male Older adults,Male Caregivers,Male Other,Female Disabled,"Female Specialist (e.g., Therapist)",Female Without disability,Female Older adults,Female Caregivers,Female Other,MTF transgender Disabled,"MTF transgender Specialist (e.g., Therapist)",MTF transgender Without disability,MTF transgender Older adults,MTF transgender Caregivers,MTF transgender Other,FTM transgender Disabled,"FTM transgender Specialist (e.g., Therapist)",FTM transgender Without disability,FTM transgender Older adults,FTM transgender Caregivers,FTM transgender Other,"Non-binary, genderqueer, fluid Disabled","Non-binary, genderqueer, fluid Specialist (e.g., Therapist)","Non-binary, genderqueer, fluid Without disability","Non-binary, genderqueer, fluid Older adults","Non-binary, genderqueer, fluid Caregivers","Non-binary, genderqueer, fluid Other",Other Disabled,"Other Specialist (e.g., Therapist)",Other Without disability,Other Older adults,Other Caregivers,Other Other,Sexual orientation (number of participants):,Heterosexual / Straight Disabled,"Heterosexual / Straight Specialist (e.g., Therapist)",Heterosexual / Straight Without disability,Heterosexual / Straight Older adults,Heterosexual / Straight Caregivers,Heterosexual / Straight Other,Gay / Lesbian Disabled,"Gay / Lesbian Specialist (e.g., Therapist)",Gay / Lesbian Without disability,Gay / Lesbian Older adults,Gay / Lesbian Caregivers,Gay / Lesbian Other,Bisexual Disabled,"Bisexual Specialist (e.g., Therapist)",Bisexual Without disability,Bisexual Older adults,Bisexual Caregivers,Bisexual Other,Pansexual Disabled,"Pansexual Specialist (e.g., Therapist)",Pansexual Without disability,Pansexual Older adults,Pansexual Caregivers,Pansexual Other,Asexual Disabled,"Asexual Specialist (e.g., Therapist)",Asexual Without disability,Asexual Older adults,Asexual Caregivers,Asexual Other,Other Disabled,"Other Specialist (e.g., Therapist)",Other Without disability,Other Older adults,Other Caregivers,Other Other,Participant Ages (number of participants):,0-2 (Infant/Toddler) Disability,"0-2 (Infant/Toddler) Specialist (e.g., Therapist)",0-2 (Infant/Toddler) Without disability,0-2 (Infant/Toddler) Older adults,0-2 (Infant/Toddler) Casegivers,0-2 (Infant/Toddler) Other,3-6 (Early Childhood) Disability,"3-6 (Early Childhood) Specialist (e.g., Therapist)",3-6 (Early Childhood) Without disability,3-6 (Early Childhood) Older adults,3-6 (Early Childhood) Casegivers,3-6 (Early Childhood) Other,6-12  (Middle Childhood) Disability,"6-12  (Middle Childhood) Specialist (e.g., Therapist)",6-12  (Middle Childhood) Without disability,6-12  (Middle Childhood) Older adults,6-12  (Middle Childhood) Casegivers,6-12  (Middle Childhood) Other,13-17 (Adolescence) Disability,"13-17 (Adolescence) Specialist (e.g., Therapist)",13-17 (Adolescence) Without disability,13-17 (Adolescence) Older adults,13-17 (Adolescence) Casegivers,13-17 (Adolescence) Other,18-25 (Emerging Adulthood) Disability,"18-25 (Emerging Adulthood) Specialist (e.g., Therapist)",18-25 (Emerging Adulthood) Without disability,18-25 (Emerging Adulthood) Older adults,18-25 (Emerging Adulthood) Casegivers,18-25 (Emerging Adulthood) Other,26-40 (Early Adulthood) Disability,"26-40 (Early Adulthood) Specialist (e.g., Therapist)",26-40 (Early Adulthood) Without disability,26-40 (Early Adulthood) Older adults,26-40 (Early Adulthood) Casegivers,26-40 (Early Adulthood) Other,40-65 (Middle Adulthood) Disability,"40-65 (Middle Adulthood) Specialist (e.g., Therapist)",40-65 (Middle Adulthood) Without disability,40-65 (Middle Adulthood) Older adults,40-65 (Middle Adulthood) Casegivers,40-65 (Middle Adulthood) Other,>66 (Late Adulthood) Disability,">66 (Late Adulthood) Specialist (e.g., Therapist)",>66 (Late Adulthood) Without disability,>66 (Late Adulthood) Older adults,>66 (Late Adulthood) Casegivers,>66 (Late Adulthood) Other,"Adult (Over 18, but undisclosed age) Disability","Adult (Over 18, but undisclosed age) Specialist (e.g., Therapist)","Adult (Over 18, but undisclosed age) Without disability","Adult (Over 18, but undisclosed age) Older adults","Adult (Over 18, but undisclosed age) Casegivers","Adult (Over 18, but undisclosed age) Other","Minor (Under 18, but undisclosed age) Disability","Minor (Under 18, but undisclosed age) Specialist (e.g., Therapist)","Minor (Under 18, but undisclosed age) Without disability","Minor (Under 18, but undisclosed age) Older adults","Minor (Under 18, but undisclosed age) Casegivers","Minor (Under 18, but undisclosed age) Other",Primary Country,Secondary Countries (Comma separated)
83,McGowan 2017,CymaSense: A novel audio-visual therapeutic tool for people on the autism spectrum,Consensus,10.1145/3132525.3132539,CymaSense: A novel audio-visual therapeutic tool for people on the autism spectrum,John McGowan,2017,10,,"Both fun and utility first (i.e., Design workshop with diverse stakeholders)","Unstructured play (i.e., no rules, making art)","Mostly skill-based (i.e.,  Mario Cart)","Mix of solo and social affordances (i.e., Animal Crossing)","Entirely Simultaneous (i.e., race)","Entirely Synchronous (i.e., RTS game)","Mostly Collaborative (i.e., Animal Crossing)","Entirely Symetrical (i.e., Tik tac toe)","Sensory (i.e., kaleidoscope); Construction (i.e., Music, painting, building)",IIDI,Interview; Case study; Controlled experiment,Semi-structured interview,Not Applicable,Not Applicable,Not Applicable,PC,Research lab,Autism,People with disabilities,User evaluation with stakeholders with disabilities,No,"Convienience sampling (i.e., Day program)",Supporting communication,Artifact,,8,0,0,0,0,0,,6,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"United Kingdom	",
80,Madjaroff 2017,Narratives of older adults with mild cognitive impairment and their caregivers,Consensus,10.1145/3132525.3132554,Narratives of older adults with mild cognitive impairment and their caregivers,Galina Madjaroff,2017,6,N/A,Not Applicable ,Not Applicable,Not Applicable,Not Applicable ,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"Construction (i.e., Music, painting, building)",,Interview,Semi-structured interview,Not Applicable,Not Applicable,Not Applicable,No Technology,Clinic,Intellectual or developmental disability (IDD); Older adult,People with disabilities; Older adults; Caregivers,Not applicable,No,Flier; Clinic,Increasing understanding of users,Empirical,,5,0,0,0,5,0,,2,N/A,N/A,N/A,3,N/A,3,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,United States,N/A
78,Hamidi 2017,Using participatory design with proxies with children with limited communication,Consensus,10.1145/3132525.3132527,Using participatory design with proxies with children with limited communication,Foad Hamidi,2017,10,N/A,"Mostly fun first (i.e., Design workshop with disabled stakeholders)","Flexible structure with rules (i.e., improv)","Mostly skill-based (i.e.,  Mario Cart)","Mix of solo and social affordances (i.e., Animal Crossing)","Entirely Simultaneous (i.e., race)","Equal mix of synchronous and asynchronous affordances (i.e., World of Warcraft)","Mostly Collaborative (i.e., Animal Crossing)","Mostly Symmetrical (i.e., Uno)","Sensory (i.e., kaleidoscope); Construction (i.e., Music, painting, building); Challenge (Testing physical or mental abilities against others or self)",,Interview; Workshop or design session; Field study; Focus group,Semi-structured interview,Brainstormming; Design probe; Prototyping,Ethnography,Not Applicable,Tablet; Tangible Interface,Home; School,Communication / Speech; General disability or accessibility,"People with disabilities; Caregivers; Specialists (e.g., therapists, teachers)",Participatory design with stakeholders without disabilities; Participatory design with stakeholders with disabilities; User evaluation with stakeholders without disabilities; User evaluation with stakeholders with disabilities,Yes,"Convienience sampling (i.e., Day program)",Supporting communication; Education; Increasing opportunities for enrichment ,Artifact,,5,14,0,0,1,0,,3,N/A,0,0,0,0,2,1,0,0,1,0,N/A,N/A,0,0,0,0,N/A,N/A,0,0,0,0,N/A,N/A,0,0,0,0,N/A,N/A,0,0,0,0,,N/A,N/A,0,0,N/A,0,N/A,N/A,0,0,N/A,0,N/A,N/A,0,0,N/A,0,N/A,N/A,0,0,N/A,0,N/A,N/A,0,0,N/A,0,N/A,N/A,0,0,N/A,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,USA,"Canada, Spain"
77,Miao 2017,An exploratory case study to support young children with spinal muscular atrophy (SMA),Consensus,10.1145/3132525.3134772,An exploratory case study to support young children with spinal muscular atrophy (SMA),Sheng Miao,2017,2,,"Undisclosed/Unkown, but the paper does include a game/play system or experience","Undisclosed/Unkown, but the paper does include a game/play system or experience","Undisclosed/Unkown, but the paper does include a game/play system or experience","Undisclosed/Unkown, but the paper does include a game/play system or experience","Undisclosed/Unkown, but the paper does include a game/play system or experience","Undisclosed/Unkown, but the paper does include a game/play system or experience","Undisclosed/Unkown, but the paper does include a game/play system or experience","Undisclosed/Unkown, but the paper does include a game/play system or experience","Undisclosed/Unkown, but the paper does include a game/play system or experience",N/A,Case study,Not applicable,Not Applicable,Not Applicable,Not Applicable,Wearable,Home,Motor of physical impairment,People with disabilities,User evaluation with stakeholders with disabilities,No,Undisclosed,Increasing independence; Supporting communication,Artifact,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,N/A
76,Wilson 2017,Digital strategies for supporting strengths- and interests-based learning with children with autism,Consensus,10.1145/3132525.3132553,Digital strategies for supporting strengths- and interests-based learning with children with autism,Cara Wilson,2017,10,,"Both fun and utility first (i.e., Design workshop with diverse stakeholders)","Unstructured play (i.e., no rules, making art)",Not Applicable,"Mix of solo and social affordances (i.e., Animal Crossing)","Most actions can be taken at any time, but there are some phases (i.e., PvP death reset timer)","Equal mix of synchronous and asynchronous affordances (i.e., World of Warcraft)","Entirely Collaborative (i.e., Pandemic)","Both Symetrical and Asymetrical (i.e., Pandemic—similar turn structure with different character abilities)","Construction (i.e., Music, painting, building)",,Interview; Workshop or design session; Field study,Contextual inquiry,Action research; Design probe,Ethnography; Cultural,Not Applicable,Tablet,School,Autism,"People with disabilities; Caregivers; Specialists (e.g., therapists, teachers)",Participatory design with stakeholders without disabilities; Participatory design with stakeholders with disabilities; User evaluation with stakeholders without disabilities; User evaluation with stakeholders with disabilities,No,"Convienience sampling (i.e., Day program)",Increasing understanding of users; Increasing opportunities for enrichment ,Artifact,,6,2,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Australia,
75,Carrington 2017,Understanding fatigue and stamina management opportunities and challenges in wheelchair basketball,Consensus,https://doi.org/10.1145/3132525.3132543,"Understanding Fatigue and Stamina Management 
Opportunities and Challenges in Wheelchair Basketball",Patrick Carrington,2017,10,,"Totally fun first (i.e., Entertainment game reappropriated)","Game with rigid rules (i.e., video game)","Entirely skill-based (i.e., trivia, sports)","Mostly social, but aspects are independent (i.e., House on Hill haunt transition)","Entirely Simultaneous (i.e., race)","Mostly Synchronous with few asychronous affordances (i.e., League of Legends)","Mix of competitive and collaborative (i.e., Mario party 2 vs 2 mini games)","Entirely Symetrical (i.e., Tik tac toe)",Challenge (Testing physical or mental abilities against others or self),"Microsoft, Nokia",Interview; Survey,Semi-structured interview,Not Applicable,Not Applicable,Not Applicable,Wearable,"Disability community space (i.e., Day program)",Motor of physical impairment,"People with disabilities; Specialists (e.g., therapists, teachers)",User evaluation with stakeholders with disabilities,No,"Email; Convienience sampling (i.e., Day program); Word of mouth",Increasing understanding of users; Personal informatics and changing behavior,Empirical,,74,9,0,0,0,0,,6,1,0,0,0,0,1,1,0,0,0,0,N/A,N/A,0,0,0,0,N/A,N/A,0,0,0,0,N/A,N/A,0,0,0,0,N/A,N/A,0,0,0,0,,N/A,N/A,0,0,0,0,N/A,N/A,0,0,0,0,N/A,N/A,0,0,0,0,N/A,N/A,0,0,0,0,N/A,N/A,0,0,0,0,N/A,N/A,0,0,0,0,,N/A,N/A,0,0,0,0,N/A,N/A,0,0,0,0,N/A,N/A,0,0,0,0,N/A,N/A,0,0,0,0,1,N/A,0,0,0,0,4,1,0,0,0,0,N/A,N/A,0,0,0,0,N/A,N/A,0,0,0,0,N/A,N/A,0,0,0,0,N/A,N/A,0,0,0,0,USA,N/A
74,Koushik 2017,Tangibles + programming + audio stories = fun,Consensus,10.1145/3132525.3134769,Tangibles + programming + audio stories = fun,Varsha Koushik,2017,2,N.A,"Both fun and utility first (i.e., Design workshop with diverse stakeholders)","Flexible game (i.e., board game with house rules)","Entirely skill-based (i.e., trivia, sports)","Entirely Solo (i.e., Solitaire)","Most actions can be taken at any time, but there are some phases (i.e., PvP death reset timer)","Entirely Synchronous (i.e., RTS game)","Mix of competitive and collaborative (i.e., Mario party 2 vs 2 mini games)","Both Symetrical and Asymetrical (i.e., Pandemic—similar turn structure with different character abilities)","Sensory (i.e., kaleidoscope); Construction (i.e., Music, painting, building)",,No data collected,Not applicable,Not Applicable,Not Applicable,Not Applicable,Mobile; Tangible Interface; PC,Not applicable,Blind or low vision (BLV),No user involvement,No representative user involvement,No user involvement,No user involvement,Increasing digital access; Education; Increasing opportunities for enrichment ,Artifact,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US,N/A
73,Uchida 2017,Sign language support system for viewing sports programs,Consensus,10.1145/3132525.3134768,Sign language support system for viewing sports programs,Tsubasa Uchida,2017,2,,"Totally utility first (i.e., made by clinicians, fun incorporated later)","Semi-structured play (i.e., playground game)","Entirely skill-based (i.e., trivia, sports)","Entirely Solo (i.e., Solitaire)","Entirely Simultaneous (i.e., race)","Entirely Synchronous (i.e., RTS game)","Entirely Collaborative (i.e., Pandemic)","Entirely Asymetrical (i.e., Keep talking nobody explodes)","Sensory (i.e., kaleidoscope)",N/A,Controlled experiment; Survey,Not applicable,Not Applicable,Not Applicable,Not Applicable,Mobile; Tablet,Home,Deaf or hard of hearing (DHH),People with disabilities; People without disabilities,User evaluation with stakeholders without disabilities; User evaluation with stakeholders with disabilities,No,Undisclosed,Increasing digital access,Artifact,,4,1,1,0,0,0,,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,N/A,0,N/A,0,0,0,N/A,0,N/A,0,0,0,N/A,0,N/A,0,0,0,N/A,0,N/A,0,0,0,N/A,0,N/A,0,0,0,N/A,0,N/A,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,Japan,N/A
72,Sturm 2017,Assessing collaboration between autistic players: An engagement metric,Consensus,10.1145/3132525.3134795,Assessing collaboration between autistic players: An engagement metric,Deborah Sturm,2017,2,Unclear if participants are target population,"Both fun and utility first (i.e., Design workshop with diverse stakeholders)","Game with rigid rules (i.e., video game)","Entirely skill-based (i.e., trivia, sports)","Mostly social, but aspects are independent (i.e., House on Hill haunt transition)","Most actions can be taken at any time, but there are some phases (i.e., PvP death reset timer)","Entirely Synchronous (i.e., RTS game)","Mostly Collaborative (i.e., Animal Crossing)","Entirely Symetrical (i.e., Tik tac toe)","Construction (i.e., Music, painting, building)",Interdisciplinary research grant,Controlled experiment,Not applicable,Not Applicable,Not Applicable,Not Applicable,PC,Unknown,Autism,Other: It is not clear if participants are representative users,Not applicable,No,Undisclosed,Supporting communication,Artifact,,0,0,0,0,0,22,,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,"0
",0,0,0,N/A,0,0,0,0,0,N/A,,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,"0
",0,0,N/A,0,"0
",0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,USA,N/A
71,Rello 2017,DytectiveU: A game to train the difficulties and the strengths of children with dyslexia,Consensus,10.1145/3132525.3134773,DytectiveU: A game to train the difficulties and the strengths of children with dyslexia,Luz Rello,2017,2,N/A,"Mostly utility first (i.e., primary utilitarian mechanic designed first)","Game with rigid rules (i.e., video game)","Entirely skill-based (i.e., trivia, sports)","Entirely Solo (i.e., Solitaire)","Follows a set of steps (i.e., Viticulture's dynamic turn ordering)","Entirely Synchronous (i.e., RTS game)","Entirely Competitive (i.e., Spit card game)","Both Symetrical and Asymetrical (i.e., Pandemic—similar turn structure with different character abilities)",Challenge (Testing physical or mental abilities against others or self),N/A,Workshop or design session; Telemetry / Big data / CSCW,Not applicable,Brainstormming; Prototyping,Not Applicable,Not Applicable,Mobile; Tablet; PC,Unknown,Intellectual or developmental disability (IDD); Other: Dyslexia,"People with disabilities; Specialists (e.g., therapists, teachers)",Participatory design with stakeholders without disabilities; Participatory design with stakeholders with disabilities,No,"Convienience sampling (i.e., Day program)",Education; Increasing opportunities for enrichment ,Artifact,,12,6,N/A,N/A,12,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,12,N/A,12,N/A,N/A,N/A,N/A,N/A,Spain,N/A
70,Boyd 2017,Evaluating an iPad game to address overselectivity in preliterate AAC users with minimal verbal behavior,Consensus,10.1145/3132525.3132551,Evaluating an iPad game to address overselectivity in preliterate AAC users with minimal verbal behavior,LouAnne E. Boyd,2017,10,N/A,"Mostly utility first (i.e., primary utilitarian mechanic designed first)","Game with rigid rules (i.e., video game)","Entirely skill-based (i.e., trivia, sports)","Entirely Solo (i.e., Solitaire)","Entirely Turn-based (i.e., Tic Tak Toe)","Entirely Synchronous (i.e., RTS game)","Entirely Competitive (i.e., Spit card game)","Entirely Symetrical (i.e., Tik tac toe)",Challenge (Testing physical or mental abilities against others or self),Robert and Barbara Kleist,Interview; Field study; Controlled experiment; Telemetry / Big data / CSCW,Structured interview,Not Applicable,Ethnography,Not Applicable,Tablet,School,Autism; Intellectual or developmental disability (IDD); Communication / Speech,"People with disabilities; Specialists (e.g., therapists, teachers)",User evaluation with stakeholders without disabilities; User evaluation with stakeholders with disabilities,No,"Convienience sampling (i.e., Day program)",Education,Empirical,,11,6,0,0,0,0,,9,N/A,0,0,0,0,2,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,,N/A,N/A,0,0,0,0,N/A,N/A,0,0,0,0,N/A,N/A,0,0,0,0,"N/A
",N/A,0,0,0,0,N/A,N/A,0,0,0,0,N/A,N/A,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,USA,N/A
65,Morales-Villaverde 2016,Online learning system to help people with developmental disabilities reinforce basic skills,Consensus,10.1145/2982142.2982174,Online learning system to help people with developmental disabilities reinforce basic skills,Lourdes M. Morales-Villaverde,2016,9,,"Totally utility first (i.e., made by clinicians, fun incorporated later)","Game with rigid rules (i.e., video game)","Entirely skill-based (i.e., trivia, sports)","Entirely Solo (i.e., Solitaire)","Follows a set of steps (i.e., Viticulture's dynamic turn ordering)","Entirely Synchronous (i.e., RTS game)","Entirely Competitive (i.e., Spit card game)","Entirely Symetrical (i.e., Tik tac toe)",Challenge (Testing physical or mental abilities against others or self),"NSF, C MEXUS-CICESE",Interview; Workshop or design session; Field study; Usability testing; Focus group,Semi-structured interview,Persona; Scenario; Prototyping; Sketching; Wireframing; Storyboarding,Cultural,Exert analysis; Heuristic analysis ,Tablet,"Disability community space (i.e., Day program)",Autism; Intellectual or developmental disability (IDD),People with disabilities; Caregivers,User evaluation with stakeholders without disabilities; User evaluation with stakeholders with disabilities,Yes,"Email; Convienience sampling (i.e., Day program)",Increasing independence; Education,Empirical; Artifact,,10,0,0,0,0,0,,4,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,United States,N/A
